日付,始値,高値,安値,終値,売買高
2026/03/13 09:00:00,156,156.1,155.6,156,60779200
2026/03/13 09:01:00,156,156.7,155.9,156.6,6742000
2026/03/13 09:02:00,156.7,156.7,156.2,156.4,1600400
2026/03/13 09:03:00,156.5,156.5,156.1,156.2,3384300
2026/03/13 09:04:00,156.2,156.4,155.6,156.2,3791200
2026/03/13 09:05:00,156.1,156.4,156.1,156.2,1307700
2026/03/13 09:06:00,156.1,156.4,156.1,156.3,1026400
2026/03/13 09:07:00,156.3,156.3,155.9,156.2,1904500
2026/03/13 09:08:00,156.2,156.4,156.1,156.3,527000
2026/03/13 09:09:00,156.4,156.4,156,156.1,1941100
2026/03/13 09:10:00,156.1,156.5,156.1,156.4,2348900
2026/03/13 09:11:00,156.4,156.5,156.3,156.4,504600
2026/03/13 09:12:00,156.4,156.9,156.4,156.8,3296300
2026/03/13 09:13:00,156.7,156.9,156.6,156.7,1896900
2026/03/13 09:14:00,156.7,156.8,156.6,156.7,1093300
2026/03/13 09:15:00,156.8,157.3,156.7,157.3,9221700
2026/03/13 09:16:00,157.2,157.4,157.2,157.3,3047100
2026/03/13 09:17:00,157.4,157.4,157.1,157.2,2302100
2026/03/13 09:18:00,157.3,157.3,157.1,157.3,1102000
2026/03/13 09:19:00,157.3,157.3,156.9,157.1,4571500
2026/03/13 09:20:00,157.1,157.3,157,157.3,758500
2026/03/13 09:21:00,157.3,157.4,157.2,157.3,2311900
2026/03/13 09:22:00,157.3,157.5,157.3,157.4,2120800
2026/03/13 09:23:00,157.4,157.6,157.4,157.5,2624500
2026/03/13 09:24:00,157.4,157.6,157.4,157.4,1293000
2026/03/13 09:25:00,157.4,157.6,157.4,157.6,527700
2026/03/13 09:26:00,157.5,157.6,157.5,157.5,170100
2026/03/13 09:27:00,157.6,157.7,157.5,157.5,2485300
2026/03/13 09:28:00,157.6,157.6,157.4,157.5,1395000
2026/03/13 09:29:00,157.5,157.5,157.4,157.5,554500
2026/03/13 09:30:00,157.5,157.6,157.5,157.5,116400
2026/03/13 09:31:00,157.5,157.6,157.5,157.5,162500
2026/03/13 09:32:00,157.5,157.5,157.2,157.3,3683700
2026/03/13 09:33:00,157.2,157.5,157.2,157.3,685600
2026/03/13 09:34:00,157.3,157.4,157.2,157.3,1894700
2026/03/13 09:35:00,157.3,157.5,157.2,157.2,2226100
2026/03/13 09:36:00,157.3,157.4,157.3,157.3,580600
2026/03/13 09:37:00,157.3,157.4,157.2,157.3,804900
2026/03/13 09:38:00,157.3,157.4,157.2,157.2,310300
2026/03/13 09:39:00,157.2,157.3,157.1,157.1,1179500
2026/03/13 09:40:00,157.2,157.4,157.1,157.3,1567600
2026/03/13 09:41:00,157.4,157.4,157.3,157.4,70500
2026/03/13 09:42:00,157.4,157.5,157.3,157.4,916900
2026/03/13 09:43:00,157.5,157.5,157.4,157.4,2687400
2026/03/13 09:44:00,157.5,157.5,157.4,157.5,853400
2026/03/13 09:45:00,157.5,157.6,157.4,157.5,707800
2026/03/13 09:46:00,157.5,157.6,157.4,157.5,466000
2026/03/13 09:47:00,157.5,157.6,157.5,157.5,158900
2026/03/13 09:48:00,157.5,157.6,157.4,157.5,1494400
2026/03/13 09:49:00,157.5,157.6,157.5,157.5,91000
2026/03/13 09:50:00,157.5,157.8,157.5,157.7,3622300
2026/03/13 09:51:00,157.7,157.8,157.6,157.6,521100
2026/03/13 09:52:00,157.6,157.7,157.6,157.6,78200
2026/03/13 09:53:00,157.7,157.8,157.6,157.7,1423000
2026/03/13 09:54:00,157.7,157.8,157.6,157.7,821500
2026/03/13 09:55:00,157.7,157.8,157.6,157.8,262800
2026/03/13 09:56:00,157.7,157.8,157.7,157.7,608200
2026/03/13 09:57:00,157.7,157.7,157.6,157.7,376900
2026/03/13 09:58:00,157.7,157.7,157.6,157.7,68200
2026/03/13 09:59:00,157.6,157.7,157.5,157.6,2127200
2026/03/13 10:00:00,157.5,157.7,157.5,157.6,500100
2026/03/13 10:01:00,157.6,157.7,157.6,157.7,60900
2026/03/13 10:02:00,157.6,157.7,157.6,157.6,74000
2026/03/13 10:03:00,157.7,157.7,157.6,157.6,328800
2026/03/13 10:04:00,157.7,157.7,157.6,157.7,157100
2026/03/13 10:05:00,157.7,157.7,157.6,157.6,160600
2026/03/13 10:06:00,157.6,157.7,157.6,157.6,249600
2026/03/13 10:07:00,157.6,157.7,157.6,157.6,2435700
2026/03/13 10:08:00,157.6,157.7,157.3,157.3,4950100
2026/03/13 10:09:00,157.4,157.4,157.2,157.2,1009500
2026/03/13 10:10:00,157.2,157.2,156.8,156.9,1217600
2026/03/13 10:11:00,156.9,157,156.9,157,963200
2026/03/13 10:12:00,156.9,157,156.7,156.8,1121300
2026/03/13 10:13:00,156.9,156.9,156.8,156.8,141600
2026/03/13 10:14:00,156.8,156.9,156.7,156.8,123800
2026/03/13 10:15:00,156.7,156.8,156.7,156.7,56100
2026/03/13 10:16:00,156.8,156.8,156.7,156.8,73500
2026/03/13 10:17:00,156.7,156.8,156.7,156.8,111600
2026/03/13 10:18:00,156.7,156.8,156.3,156.4,3513700
2026/03/13 10:19:00,156.4,156.4,156.3,156.4,169500
2026/03/13 10:20:00,156.3,156.4,156.3,156.4,890900
2026/03/13 10:21:00,156.4,156.6,156.3,156.4,1112900
2026/03/13 10:22:00,156.4,156.5,156.3,156.3,178000
2026/03/13 10:23:00,156.4,156.4,156.3,156.4,136200
2026/03/13 10:24:00,156.4,156.4,156.2,156.3,715000
2026/03/13 10:25:00,156.3,156.5,156.3,156.5,307500
2026/03/13 10:26:00,156.5,156.5,156.4,156.5,69200
2026/03/13 10:27:00,156.5,156.5,156.4,156.4,53900
2026/03/13 10:28:00,156.4,156.5,156.4,156.5,117600
2026/03/13 10:29:00,156.4,156.5,156.4,156.5,51600
2026/03/13 10:30:00,156.5,156.5,156.4,156.5,646500
2026/03/13 10:31:00,156.4,156.5,156.4,156.5,12400
2026/03/13 10:32:00,156.4,156.5,156.4,156.5,162000
2026/03/13 10:33:00,156.5,156.5,156.4,156.4,45700
2026/03/13 10:34:00,156.4,156.5,156.4,156.5,18700
2026/03/13 10:35:00,156.4,156.5,156.4,156.4,64100
2026/03/13 10:36:00,156.4,156.5,156.4,156.5,56500
2026/03/13 10:37:00,156.4,156.5,155.9,156,3876500
2026/03/13 10:38:00,156,156.1,156,156.1,1110300
2026/03/13 10:39:00,156,156.2,156,156.1,490000
2026/03/13 10:40:00,156.1,156.1,155.9,156,255000
2026/03/13 10:41:00,156,156,155.8,155.8,272700
2026/03/13 10:42:00,155.9,156.1,155.8,156.1,891000
2026/03/13 10:43:00,156.1,156.1,156.1,156.1,64100
2026/03/13 10:44:00,156,156.1,156,156.1,32100
2026/03/13 10:45:00,156,156.1,156,156.1,105200
2026/03/13 10:46:00,156.1,156.1,156,156,26700
2026/03/13 10:47:00,156,156,155.9,155.9,1212700
2026/03/13 10:48:00,155.9,155.9,155.8,155.9,83800
2026/03/13 10:49:00,155.9,155.9,155.8,155.8,60400
2026/03/13 10:50:00,155.9,155.9,155.8,155.8,147300
2026/03/13 10:51:00,155.9,155.9,155.8,155.9,97700
2026/03/13 10:52:00,155.8,155.9,155.8,155.9,22700
2026/03/13 10:53:00,155.9,155.9,155.7,155.7,845000
2026/03/13 10:54:00,155.8,155.8,155.7,155.7,9200
2026/03/13 10:55:00,155.7,155.8,155.7,155.8,361700
2026/03/13 10:56:00,155.8,155.8,155.7,155.7,56100
2026/03/13 10:57:00,155.7,155.8,155.6,155.7,1610000
2026/03/13 10:58:00,155.7,155.8,155.6,155.7,304200
2026/03/13 10:59:00,155.7,155.7,155.6,155.7,370100
2026/03/13 11:00:00,155.7,155.7,155.6,155.6,79000
2026/03/13 11:01:00,155.7,155.7,155.6,155.6,3600
2026/03/13 11:02:00,155.7,155.7,155.6,155.7,18400
2026/03/13 11:03:00,155.7,155.7,155.6,155.7,23900
2026/03/13 11:04:00,155.6,155.7,155.6,155.6,16000
2026/03/13 11:05:00,155.7,155.8,155.6,155.8,734500
2026/03/13 11:06:00,155.8,155.8,155.7,155.8,88000
2026/03/13 11:07:00,155.8,155.9,155.8,155.8,611000
2026/03/13 11:08:00,155.9,155.9,155.8,155.9,65800
2026/03/13 11:09:00,155.9,155.9,155.7,155.8,734200
2026/03/13 11:10:00,155.8,155.8,155.5,155.6,1994200
2026/03/13 11:11:00,155.6,155.7,155.6,155.7,82000
2026/03/13 11:12:00,155.6,155.7,155.6,155.7,44600
2026/03/13 11:13:00,155.6,155.7,155.6,155.7,251500
2026/03/13 11:14:00,155.7,155.7,155.5,155.5,192100
2026/03/13 11:15:00,155.5,155.6,155.5,155.6,1004100
2026/03/13 11:16:00,155.6,155.7,155.6,155.7,31000
2026/03/13 11:17:00,155.7,155.7,155.7,155.7,33000
2026/03/13 11:18:00,155.7,155.7,155.6,155.6,356900
2026/03/13 11:19:00,155.7,155.7,155.6,155.6,17000
2026/03/13 11:20:00,155.7,155.8,155.6,155.7,844000
2026/03/13 11:21:00,155.8,155.8,155.7,155.7,12600
2026/03/13 11:22:00,155.7,155.8,155.7,155.7,60800
2026/03/13 11:23:00,155.8,155.8,155.7,155.8,125600
2026/03/13 11:24:00,155.8,155.8,155.7,155.7,189200
2026/03/13 11:25:00,155.7,155.8,155.6,155.6,290000
2026/03/13 11:26:00,155.7,155.7,155.6,155.6,130000
2026/03/13 11:27:00,155.7,155.7,155.6,155.6,127800
2026/03/13 11:28:00,155.6,155.7,155.6,155.6,237100
2026/03/13 11:29:00,155.6,155.7,155.6,155.6,30300
2026/03/13 11:30:00,155.6,155.6,155.6,155.6,340200
2026/03/13 12:30:00,155.4,155.6,155.4,155.6,3755300
2026/03/13 12:31:00,155.5,155.6,155.4,155.5,721000
2026/03/13 12:32:00,155.6,155.6,155.5,155.5,123600
2026/03/13 12:33:00,155.5,155.5,155.3,155.4,999700
2026/03/13 12:34:00,155.4,155.5,155.4,155.5,63600
2026/03/13 12:35:00,155.5,155.6,155.4,155.5,1066200
2026/03/13 12:36:00,155.5,155.5,155.4,155.5,144900
2026/03/13 12:37:00,155.5,155.5,155.4,155.5,61000
2026/03/13 12:38:00,155.5,155.5,155.4,155.5,17300
2026/03/13 12:39:00,155.4,155.5,155.4,155.5,224800
2026/03/13 12:40:00,155.4,155.4,155.3,155.3,1124400
2026/03/13 12:41:00,155.3,155.4,155.3,155.3,224500
2026/03/13 12:42:00,155.4,155.4,155.3,155.4,15800
2026/03/13 12:43:00,155.3,155.3,155.3,155.3,380700
2026/03/13 12:44:00,155.3,155.4,155.2,155.2,542000
2026/03/13 12:45:00,155.3,155.3,155.2,155.3,99000
2026/03/13 12:46:00,155.2,155.3,155.2,155.3,222000
2026/03/13 12:47:00,155.2,155.4,155.2,155.4,828500
2026/03/13 12:48:00,155.4,155.4,155.3,155.3,57000
2026/03/13 12:49:00,155.4,155.4,155.3,155.4,27000
2026/03/13 12:50:00,155.4,155.4,155.3,155.3,562600
2026/03/13 12:51:00,155.2,155.3,155.2,155.3,38800
2026/03/13 12:52:00,155.3,155.3,155.2,155.3,25300
2026/03/13 12:53:00,155.3,155.3,155.2,155.2,107700
2026/03/13 12:54:00,155.2,155.3,155.2,155.3,30500
2026/03/13 12:55:00,155.3,155.3,155.2,155.2,338100
2026/03/13 12:56:00,155.2,155.3,155.1,155.2,1837800
2026/03/13 12:57:00,155.1,155.2,155.1,155.1,8600
2026/03/13 12:58:00,155.1,155.2,155.1,155.2,60000
2026/03/13 12:59:00,155.2,155.2,155.1,155.2,47800
2026/03/13 13:00:00,155.1,155.2,155.1,155.1,45000
2026/03/13 13:01:00,155.1,155.2,155.1,155.2,77900
2026/03/13 13:02:00,155.1,155.2,155.1,155.1,520900
2026/03/13 13:03:00,155.2,155.2,155.1,155.1,147200
2026/03/13 13:04:00,155.2,155.2,155.1,155.2,157000
2026/03/13 13:05:00,155.2,155.2,155.1,155.2,112900
2026/03/13 13:06:00,155.1,155.2,155.1,155.2,50500
2026/03/13 13:07:00,155.2,155.2,155.1,155.2,116700
2026/03/13 13:08:00,155.2,155.2,155.1,155.1,131900
2026/03/13 13:09:00,155.2,155.2,155.1,155.2,33100
2026/03/13 13:10:00,155.2,155.2,155.1,155.1,244300
2026/03/13 13:11:00,155.1,155.2,155.1,155.2,125200
2026/03/13 13:12:00,155.1,155.2,155.1,155.2,56300
2026/03/13 13:13:00,155.2,155.2,155.1,155.1,20400
2026/03/13 13:14:00,155.2,155.2,155.1,155.1,142400
2026/03/13 13:15:00,155.1,155.2,155.1,155.1,142500
2026/03/13 13:16:00,155.1,155.2,155.1,155.1,224900
