Date,Open,High,Low,Close,Volume
2026-03-06 00:04:00,20870.0,20870.0,20870.0,20870.0,0
2026-03-06 00:05:00,20900.0,20925.0,20825.0,20860.0,15000
2026-03-06 00:06:00,20895.0,20950.0,20870.0,20880.0,11700
2026-03-06 00:07:00,20985.0,20985.0,20825.0,20890.0,14400
2026-03-06 00:08:00,20880.0,21015.0,20880.0,20970.0,14100
2026-03-06 00:09:00,20990.0,20990.0,20840.0,20880.0,10100
2026-03-06 00:10:00,20840.0,21005.0,20805.0,20995.0,12700
2026-03-06 00:11:00,20890.0,20890.0,20800.0,20800.0,7400
2026-03-06 00:12:00,20865.0,20895.0,20820.0,20870.0,6800
2026-03-06 00:13:00,20835.0,20890.0,20820.0,20850.0,4700
2026-03-06 00:14:00,20875.0,20935.0,20855.0,20870.0,6500
2026-03-06 00:15:00,20925.0,20935.0,20830.0,20875.0,10100
2026-03-06 00:16:00,20870.0,20945.0,20850.0,20920.0,4200
2026-03-06 00:17:00,20775.0,20880.0,20775.0,20880.0,4900
2026-03-06 00:18:00,20815.0,20835.0,20750.0,20780.0,6700
2026-03-06 00:19:00,20835.0,20850.0,20775.0,20810.0,8300
2026-03-06 00:20:00,20810.0,20870.0,20810.0,20845.0,4000
2026-03-06 00:21:00,20930.0,20930.0,20825.0,20825.0,6200
2026-03-06 00:22:00,20905.0,20955.0,20905.0,20920.0,6500
2026-03-06 00:23:00,20850.0,20910.0,20830.0,20900.0,3800
2026-03-06 00:24:00,20800.0,20850.0,20780.0,20850.0,4100
2026-03-06 00:25:00,20690.0,20805.0,20685.0,20800.0,10000
2026-03-06 00:26:00,20705.0,20715.0,20680.0,20680.0,4800
2026-03-06 00:27:00,20735.0,20765.0,20685.0,20710.0,4100
2026-03-06 00:28:00,20785.0,20840.0,20745.0,20745.0,4100
2026-03-06 00:29:00,20775.0,20800.0,20760.0,20780.0,2100
2026-03-06 00:30:00,20750.0,20780.0,20745.0,20765.0,2400
2026-03-06 00:31:00,20700.0,20750.0,20675.0,20750.0,4100
2026-03-06 00:32:00,20645.0,20695.0,20635.0,20685.0,5200
2026-03-06 00:33:00,20670.0,20705.0,20650.0,20650.0,3200
2026-03-06 00:34:00,20685.0,20685.0,20655.0,20655.0,1800
2026-03-06 00:35:00,20650.0,20680.0,20645.0,20675.0,3100
2026-03-06 00:36:00,20685.0,20725.0,20635.0,20670.0,5300
2026-03-06 00:37:00,20695.0,20695.0,20630.0,20670.0,2300
2026-03-06 00:38:00,20640.0,20670.0,20635.0,20665.0,2000
2026-03-06 00:39:00,20615.0,20635.0,20600.0,20630.0,5200
2026-03-06 00:40:00,20610.0,20640.0,20590.0,20615.0,2800
2026-03-06 00:41:00,20635.0,20635.0,20575.0,20600.0,5600
2026-03-06 00:42:00,20580.0,20615.0,20575.0,20615.0,1900
2026-03-06 00:43:00,20545.0,20580.0,20520.0,20580.0,3700
2026-03-06 00:44:00,20610.0,20620.0,20525.0,20530.0,5000
2026-03-06 00:45:00,20585.0,20620.0,20585.0,20620.0,1600
2026-03-06 00:46:00,20500.0,20565.0,20500.0,20565.0,3800
2026-03-06 00:47:00,20515.0,20515.0,20475.0,20495.0,2100
2026-03-06 00:48:00,20540.0,20540.0,20460.0,20480.0,3100
2026-03-06 00:49:00,20460.0,20525.0,20460.0,20525.0,1500
2026-03-06 00:50:00,20525.0,20555.0,20445.0,20475.0,6200
2026-03-06 00:51:00,20550.0,20550.0,20505.0,20530.0,2900
2026-03-06 00:52:00,20590.0,20605.0,20550.0,20560.0,3600
2026-03-06 00:53:00,20535.0,20605.0,20535.0,20605.0,3000
2026-03-06 00:54:00,20535.0,20575.0,20535.0,20555.0,1500
2026-03-06 00:55:00,20525.0,20540.0,20510.0,20535.0,1800
2026-03-06 00:56:00,20515.0,20530.0,20505.0,20525.0,2000
2026-03-06 00:57:00,20500.0,20540.0,20500.0,20520.0,2500
2026-03-06 00:58:00,20510.0,20525.0,20485.0,20525.0,2000
2026-03-06 00:59:00,20530.0,20530.0,20500.0,20510.0,1200
2026-03-06 01:00:00,20520.0,20530.0,20490.0,20510.0,2800
2026-03-06 01:01:00,20575.0,20575.0,20510.0,20535.0,3200
2026-03-06 01:02:00,20530.0,20585.0,20520.0,20585.0,1900
2026-03-06 01:03:00,20570.0,20580.0,20525.0,20525.0,1400
2026-03-06 01:04:00,20560.0,20590.0,20540.0,20590.0,3400
2026-03-06 01:05:00,20610.0,20640.0,20565.0,20565.0,7400
2026-03-06 01:06:00,20575.0,20630.0,20575.0,20625.0,3600
2026-03-06 01:07:00,20595.0,20620.0,20580.0,20590.0,2100
2026-03-06 01:08:00,20560.0,20600.0,20560.0,20600.0,1600
2026-03-06 01:09:00,20575.0,20585.0,20555.0,20555.0,1400
2026-03-06 01:10:00,20600.0,20600.0,20565.0,20570.0,1500
2026-03-06 01:11:00,20605.0,20610.0,20570.0,20605.0,1700
2026-03-06 01:12:00,20610.0,20640.0,20595.0,20610.0,4800
2026-03-06 01:13:00,20620.0,20650.0,20615.0,20630.0,2100
2026-03-06 01:14:00,20615.0,20620.0,20590.0,20620.0,2300
2026-03-06 01:15:00,20620.0,20620.0,20590.0,20600.0,2000
2026-03-06 01:16:00,20590.0,20625.0,20590.0,20625.0,700
2026-03-06 01:17:00,20570.0,20615.0,20560.0,20590.0,4200
2026-03-06 01:18:00,20550.0,20570.0,20535.0,20565.0,1800
2026-03-06 01:19:00,20520.0,20535.0,20520.0,20535.0,1400
2026-03-06 01:20:00,20530.0,20565.0,20505.0,20515.0,3100
2026-03-06 01:21:00,20465.0,20525.0,20465.0,20525.0,3100
2026-03-06 01:22:00,20465.0,20465.0,20430.0,20460.0,3400
2026-03-06 01:23:00,20420.0,20460.0,20420.0,20460.0,2300
2026-03-06 01:24:00,20410.0,20440.0,20405.0,20435.0,2000
2026-03-06 01:25:00,20395.0,20420.0,20390.0,20405.0,4300
2026-03-06 01:26:00,20385.0,20405.0,20385.0,20385.0,2000
2026-03-06 01:27:00,20335.0,20385.0,20315.0,20385.0,4000
2026-03-06 01:28:00,20295.0,20335.0,20290.0,20335.0,2900
2026-03-06 01:29:00,20440.0,20440.0,20295.0,20295.0,5500
2026-03-06 01:30:00,20415.0,20445.0,20415.0,20440.0,4100
2026-03-06 01:31:00,20430.0,20440.0,20410.0,20410.0,2400
2026-03-06 01:32:00,20475.0,20480.0,20445.0,20445.0,3200
2026-03-06 01:33:00,20460.0,20480.0,20455.0,20470.0,2400
2026-03-06 01:34:00,20480.0,20480.0,20460.0,20465.0,1000
2026-03-06 01:35:00,20485.0,20520.0,20475.0,20490.0,6900
2026-03-06 01:36:00,20510.0,20530.0,20490.0,20490.0,2900
2026-03-06 01:37:00,20515.0,20540.0,20515.0,20525.0,2300
2026-03-06 01:38:00,20465.0,20510.0,20465.0,20510.0,2600
2026-03-06 01:39:00,20445.0,20475.0,20435.0,20470.0,2400
2026-03-06 01:40:00,20500.0,20510.0,20445.0,20445.0,2500
2026-03-06 01:41:00,20495.0,20500.0,20470.0,20485.0,2100
