Date,Open,High,Low,Close,Volume
2026-03-06 00:05:00,73080.0,73080.0,72470.0,72570.0,0
2026-03-06 00:06:00,73120.0,73190.0,72890.0,73060.0,40200
2026-03-06 00:07:00,73350.0,73370.0,73030.0,73100.0,31200
2026-03-06 00:08:00,73000.0,73330.0,72970.0,73330.0,21900
2026-03-06 00:09:00,73190.0,73250.0,72850.0,72990.0,34200
2026-03-06 00:10:00,72750.0,73320.0,72670.0,73200.0,31500
2026-03-06 00:11:00,73080.0,73080.0,72720.0,72750.0,18700
2026-03-06 00:12:00,72990.0,73100.0,72880.0,73070.0,10400
2026-03-06 00:13:00,73090.0,73090.0,72930.0,72960.0,11200
2026-03-06 00:14:00,73070.0,73170.0,73020.0,73100.0,10300
2026-03-06 00:15:00,73140.0,73160.0,72960.0,73050.0,15700
2026-03-06 00:16:00,72970.0,73160.0,72810.0,73150.0,14600
2026-03-06 00:17:00,72680.0,72930.0,72670.0,72920.0,15400
2026-03-06 00:18:00,72770.0,72920.0,72650.0,72690.0,13400
2026-03-06 00:19:00,72750.0,72900.0,72710.0,72790.0,9900
2026-03-06 00:20:00,72680.0,72820.0,72670.0,72750.0,9900
2026-03-06 00:21:00,73050.0,73050.0,72690.0,72740.0,16600
2026-03-06 00:22:00,73080.0,73080.0,72980.0,73040.0,10600
2026-03-06 00:23:00,72820.0,73050.0,72790.0,73050.0,10200
2026-03-06 00:24:00,72680.0,72810.0,72530.0,72810.0,19900
2026-03-06 00:25:00,72440.0,72790.0,72420.0,72690.0,16300
2026-03-06 00:26:00,72500.0,72510.0,72360.0,72430.0,11500
2026-03-06 00:27:00,72660.0,72660.0,72420.0,72490.0,12300
2026-03-06 00:28:00,72750.0,72830.0,72610.0,72630.0,12900
2026-03-06 00:29:00,72640.0,72750.0,72610.0,72710.0,4400
2026-03-06 00:30:00,72810.0,72880.0,72630.0,72670.0,9800
2026-03-06 00:31:00,72610.0,72800.0,72580.0,72800.0,7700
2026-03-06 00:32:00,72390.0,72640.0,72310.0,72640.0,16400
2026-03-06 00:33:00,72280.0,72500.0,72280.0,72400.0,9000
2026-03-06 00:34:00,72270.0,72450.0,72210.0,72300.0,11900
2026-03-06 00:35:00,72220.0,72260.0,72120.0,72240.0,10600
2026-03-06 00:36:00,72340.0,72500.0,72210.0,72210.0,16300
2026-03-06 00:37:00,72530.0,72530.0,72300.0,72360.0,6600
2026-03-06 00:38:00,72410.0,72490.0,72340.0,72490.0,7400
2026-03-06 00:39:00,72370.0,72400.0,72270.0,72360.0,4900
2026-03-06 00:40:00,72400.0,72430.0,72340.0,72370.0,4300
2026-03-06 00:41:00,72420.0,72440.0,72270.0,72390.0,6400
2026-03-06 00:42:00,72240.0,72400.0,72130.0,72400.0,8300
2026-03-06 00:43:00,72070.0,72210.0,72070.0,72210.0,8200
2026-03-06 00:44:00,72290.0,72290.0,72060.0,72060.0,6900
2026-03-06 00:45:00,72230.0,72280.0,72170.0,72250.0,2400
2026-03-06 00:46:00,72090.0,72190.0,72090.0,72190.0,7100
2026-03-06 00:47:00,72020.0,72110.0,71980.0,72080.0,10800
2026-03-06 00:48:00,72250.0,72270.0,72000.0,72010.0,10600
2026-03-06 00:49:00,72160.0,72160.0,72000.0,72150.0,5300
2026-03-06 00:50:00,72060.0,72140.0,72030.0,72140.0,3100
2026-03-06 00:51:00,72280.0,72280.0,71980.0,72070.0,12100
